,Unnamed: 0,country,club_name,club_code,link,gender,year,counter,link_image_club
690,690,Germany Football Clubs,Hoffenheim-U17,6de8c4a5,https://fbref.com/en/squads/6de8c4a5/2022-2023/all_comps/Hoffenheim-U17-Stats-All-Competitions,Male,2022,2932,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6de8c4a5.png
691,691,Germany Football Clubs,Hoffenheim-U19,0d978394,https://fbref.com/en/squads/0d978394/2022-2023/all_comps/Hoffenheim-U19-Stats-All-Competitions,Male,2022,2933,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/0d978394.png
692,692,Germany Football Clubs,TSG-Neustrelitz,2dde87f1,https://fbref.com/en/squads/2dde87f1/2022-2023/all_comps/TSG-Neustrelitz-Stats-All-Competitions,Male,2022,2935,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2dde87f1.png
693,693,Germany Football Clubs,1860-Munich,2fbdf057,https://fbref.com/en/squads/2fbdf057/2022-2023/all_comps/1860-Munich-Stats-All-Competitions,Male,2022,2937,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2fbdf057.png
694,694,Germany Football Clubs,1860-Munich-U17,94c74217,https://fbref.com/en/squads/94c74217/2022-2023/all_comps/1860-Munich-U17-Stats-All-Competitions,Male,2022,2938,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/94c74217.png
695,695,Germany Football Clubs,1860-Munich-U19,e16a2df0,https://fbref.com/en/squads/e16a2df0/2022-2023/all_comps/1860-Munich-U19-Stats-All-Competitions,Male,2022,2939,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e16a2df0.png
696,696,Germany Football Clubs,TSV-Schott-Mainz,f62815d7,https://fbref.com/en/squads/f62815d7/2022-2023/all_comps/TSV-Schott-Mainz-Stats-All-Competitions,Male,2022,2943,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f62815d7.png
697,697,Germany Football Clubs,Hilden-U19,36142aaa,https://fbref.com/en/squads/36142aaa/2022-2023/all_comps/Hilden-U19-Stats-All-Competitions,Male,2022,2958,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/36142aaa.png
698,698,Germany Football Clubs,Lubeck,57ea79cd,https://fbref.com/en/squads/57ea79cd/2022-2023/all_comps/Lubeck-Stats-All-Competitions,Male,2022,2959,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/57ea79cd.png
699,699,Germany Football Clubs,VfB-Oldenburg,a1f4798e,https://fbref.com/en/squads/a1f4798e/2022-2023/all_comps/VfB-Oldenburg-Stats-All-Competitions,Male,2022,2960,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a1f4798e.png
700,700,Germany Football Clubs,Stuttgart,598bc722,https://fbref.com/en/squads/598bc722/2022-2023/all_comps/Stuttgart-Stats-All-Competitions,Male,2022,2961,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/598bc722.png
701,701,Germany Football Clubs,Stuttgart-U17,f516c444,https://fbref.com/en/squads/f516c444/2022-2023/all_comps/Stuttgart-U17-Stats-All-Competitions,Male,2022,2963,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f516c444.png
702,702,Germany Football Clubs,Stuttgart-U19,6928de6d,https://fbref.com/en/squads/6928de6d/2022-2023/all_comps/Stuttgart-U19-Stats-All-Competitions,Male,2022,2964,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6928de6d.png
703,703,Germany Football Clubs,Bochum,b42c6323,https://fbref.com/en/squads/b42c6323/2022-2023/all_comps/Bochum-Stats-All-Competitions,Male,2022,2965,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/b42c6323.png
704,704,Germany Football Clubs,Bochum-U17,37a68655,https://fbref.com/en/squads/37a68655/2022-2023/all_comps/Bochum-U17-Stats-All-Competitions,Male,2022,2966,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/37a68655.png
705,705,Germany Football Clubs,Bochum-U19,5f0284ea,https://fbref.com/en/squads/5f0284ea/2022-2023/all_comps/Bochum-U19-Stats-All-Competitions,Male,2022,2967,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5f0284ea.png
706,706,Germany Football Clubs,Osnabruck,3ce4e72c,https://fbref.com/en/squads/3ce4e72c/2022-2023/all_comps/Osnabruck-Stats-All-Competitions,Male,2022,2971,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3ce4e72c.png
707,707,Germany Football Clubs,Wolfsburg,4eaa11d7,https://fbref.com/en/squads/4eaa11d7/2022-2023/all_comps/Wolfsburg-Stats-All-Competitions,Male,2022,2973,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/4eaa11d7.png
708,708,Germany Football Clubs,Wolfsburg-Women,a1393014,https://fbref.com/en/squads/a1393014/2022-2023/all_comps/Wolfsburg-Women-Stats-All-Competitions,Female,2022,2974,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a1393014.png
709,709,Germany Football Clubs,Wolfsburg-U17,aabd9798,https://fbref.com/en/squads/aabd9798/2022-2023/all_comps/Wolfsburg-U17-Stats-All-Competitions,Male,2022,2977,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/aabd9798.png
710,710,Germany Football Clubs,Wolfsburg-U19,4f4b03ee,https://fbref.com/en/squads/4f4b03ee/2022-2023/all_comps/Wolfsburg-U19-Stats-All-Competitions,Male,2022,2978,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/4f4b03ee.png
711,711,Greece Football Clubs,AEK-Athens,d5348c80,https://fbref.com/en/squads/d5348c80/2022-2023/all_comps/AEK-Athens-Stats-All-Competitions,Male,2022,2996,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d5348c80.png
712,712,Greece Football Clubs,Aris,edddfa63,https://fbref.com/en/squads/edddfa63/2022-2023/all_comps/Aris-Stats-All-Competitions,Male,2022,3003,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/edddfa63.png
713,713,Greece Football Clubs,Asteras-Tripoli,d884c383,https://fbref.com/en/squads/d884c383/2022-2023/all_comps/Asteras-Tripoli-Stats-All-Competitions,Male,2022,3004,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d884c383.png
714,714,Greece Football Clubs,Atromitos,c9607f44,https://fbref.com/en/squads/c9607f44/2022-2023/all_comps/Atromitos-Stats-All-Competitions,Male,2022,3006,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/c9607f44.png
715,715,Greece Football Clubs,Ionikos,cba90a8e,https://fbref.com/en/squads/cba90a8e/2022-2023/all_comps/Ionikos-Stats-All-Competitions,Male,2022,3013,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/cba90a8e.png
716,716,Greece Football Clubs,Levadiakos,2fb7213e,https://fbref.com/en/squads/2fb7213e/2022-2023/all_comps/Levadiakos-Stats-All-Competitions,Male,2022,3018,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2fb7213e.png
717,717,Greece Football Clubs,OFI-Crete,80b1ef30,https://fbref.com/en/squads/80b1ef30/2022-2023/all_comps/OFI-Crete-Stats-All-Competitions,Male,2022,3020,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/80b1ef30.png
718,718,Greece Football Clubs,Olympiacos,2fdb4aef,https://fbref.com/en/squads/2fdb4aef/2022-2023/all_comps/Olympiacos-Stats-All-Competitions,Male,2022,3021,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2fdb4aef.png
719,719,Greece Football Clubs,Panathinaikos,f3a5726c,https://fbref.com/en/squads/f3a5726c/2022-2023/all_comps/Panathinaikos-Stats-All-Competitions,Male,2022,3024,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f3a5726c.png
720,720,Greece Football Clubs,Panetolikos,6fc21c65,https://fbref.com/en/squads/6fc21c65/2022-2023/all_comps/Panetolikos-Stats-All-Competitions,Male,2022,3025,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6fc21c65.png
721,721,Greece Football Clubs,PAOK,5a5e7874,https://fbref.com/en/squads/5a5e7874/2022-2023/all_comps/PAOK-Stats-All-Competitions,Male,2022,3030,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5a5e7874.png
722,722,Greece Football Clubs,PAS-Giannina,6507d2b8,https://fbref.com/en/squads/6507d2b8/2022-2023/all_comps/PAS-Giannina-Stats-All-Competitions,Male,2022,3032,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6507d2b8.png
723,723,Greece Football Clubs,PAS-Lamia,890cfc60,https://fbref.com/en/squads/890cfc60/2022-2023/all_comps/PAS-Lamia-Stats-All-Competitions,Male,2022,3033,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/890cfc60.png
724,724,Greece Football Clubs,Volos-NFC,4a2c27a3,https://fbref.com/en/squads/4a2c27a3/2022-2023/all_comps/Volos-NFC-Stats-All-Competitions,Male,2022,3038,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/4a2c27a3.png
725,725,Guadeloupe Football Clubs,SC-Baie-Mahault,66e36b52,https://fbref.com/en/squads/66e36b52/2022-2023/all_comps/SC-Baie-Mahault-Stats-All-Competitions,Male,2022,3042,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/66e36b52.png
726,726,Hungary Football Clubs,Honved,8cac5dfa,https://fbref.com/en/squads/8cac5dfa/2022-2023/all_comps/Honved-Stats-All-Competitions,Male,2022,3048,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/8cac5dfa.png
727,727,Hungary Football Clubs,Debrecen,e24ac92e,https://fbref.com/en/squads/e24ac92e/2022-2023/all_comps/Debrecen-Stats-All-Competitions,Male,2022,3050,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e24ac92e.png
728,728,Hungary Football Clubs,Ferencvaros,6611f992,https://fbref.com/en/squads/6611f992/2022-2023/all_comps/Ferencvaros-Stats-All-Competitions,Male,2022,3058,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6611f992.png
729,729,Hungary Football Clubs,Kecskemet,e56b19e1,https://fbref.com/en/squads/e56b19e1/2022-2023/all_comps/Kecskemet-Stats-All-Competitions,Male,2022,3064,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e56b19e1.png
730,730,Hungary Football Clubs,Kisvarda,2f78fc78,https://fbref.com/en/squads/2f78fc78/2022-2023/all_comps/Kisvarda-Stats-All-Competitions,Male,2022,3065,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2f78fc78.png
731,731,Hungary Football Clubs,Mezokovesd,cab13f30,https://fbref.com/en/squads/cab13f30/2022-2023/all_comps/Mezokovesd-Stats-All-Competitions,Male,2022,3066,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/cab13f30.png
732,732,Hungary Football Clubs,Fehervar,a338349f,https://fbref.com/en/squads/a338349f/2022-2023/all_comps/Fehervar-Stats-All-Competitions,Male,2022,3067,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/a338349f.png
733,733,Hungary Football Clubs,Paks,db2b616c,https://fbref.com/en/squads/db2b616c/2022-2023/all_comps/Paks-Stats-All-Competitions,Male,2022,3071,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/db2b616c.png
734,734,Hungary Football Clubs,Puskas-Akademia,6cf72eb0,https://fbref.com/en/squads/6cf72eb0/2022-2023/all_comps/Puskas-Akademia-Stats-All-Competitions,Male,2022,3074,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6cf72eb0.png
735,735,Hungary Football Clubs,Ujpest,108607cf,https://fbref.com/en/squads/108607cf/2022-2023/all_comps/Ujpest-Stats-All-Competitions,Male,2022,3078,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/108607cf.png
736,736,Hungary Football Clubs,Vasas,bbb935cb,https://fbref.com/en/squads/bbb935cb/2022-2023/all_comps/Vasas-Stats-All-Competitions,Male,2022,3080,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/bbb935cb.png
737,737,Hungary Football Clubs,Zalaegerszeg,5f778322,https://fbref.com/en/squads/5f778322/2022-2023/all_comps/Zalaegerszeg-Stats-All-Competitions,Male,2022,3081,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5f778322.png
738,738,India Football Clubs,Aizawl,372caef1,https://fbref.com/en/squads/372caef1/2022-2023/all_comps/Aizawl-Stats-All-Competitions,Male,2022,3103,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/372caef1.png
739,739,India Football Clubs,Bengaluru,d6997457,https://fbref.com/en/squads/d6997457/2022-2023/all_comps/Bengaluru-Stats-All-Competitions,Male,2022,3105,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d6997457.png
740,740,India Football Clubs,Chennaiyin,6f0be699,https://fbref.com/en/squads/6f0be699/2022-2023/all_comps/Chennaiyin-Stats-All-Competitions,Male,2022,3108,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6f0be699.png
741,741,India Football Clubs,Churchill-Brothers,89d54d32,https://fbref.com/en/squads/89d54d32/2022-2023/all_comps/Churchill-Brothers-Stats-All-Competitions,Male,2022,3109,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/89d54d32.png
742,742,India Football Clubs,Goa,3249478a,https://fbref.com/en/squads/3249478a/2022-2023/all_comps/Goa-Stats-All-Competitions,Male,2022,3112,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3249478a.png
743,743,India Football Clubs,Gokulam-Kerala,db891982,https://fbref.com/en/squads/db891982/2022-2023/all_comps/Gokulam-Kerala-Stats-All-Competitions,Male,2022,3114,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/db891982.png
744,744,India Football Clubs,Hyderabad-FC,dd6945f1,https://fbref.com/en/squads/dd6945f1/2022-2023/all_comps/Hyderabad-FC-Stats-All-Competitions,Male,2022,3115,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/dd6945f1.png
745,745,India Football Clubs,Jamshedpur,abe09747,https://fbref.com/en/squads/abe09747/2022-2023/all_comps/Jamshedpur-Stats-All-Competitions,Male,2022,3117,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/abe09747.png
746,746,India Football Clubs,Kenkre-FC,07d61c71,https://fbref.com/en/squads/07d61c71/2022-2023/all_comps/Kenkre-FC-Stats-All-Competitions,Male,2022,3118,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/07d61c71.png
747,747,India Football Clubs,Kerala-Blasters,38c56c1f,https://fbref.com/en/squads/38c56c1f/2022-2023/all_comps/Kerala-Blasters-Stats-All-Competitions,Male,2022,3119,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/38c56c1f.png
748,748,India Football Clubs,Minerva-Punjab,8f8b1984,https://fbref.com/en/squads/8f8b1984/2022-2023/all_comps/Minerva-Punjab-Stats-All-Competitions,Male,2022,3120,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/8f8b1984.png
749,749,India Football Clubs,Mohammedan,472a48f2,https://fbref.com/en/squads/472a48f2/2022-2023/all_comps/Mohammedan-Stats-All-Competitions,Male,2022,3121,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/472a48f2.png
750,750,India Football Clubs,Mohun-Bagan,5c7eb1c7,https://fbref.com/en/squads/5c7eb1c7/2022-2023/all_comps/Mohun-Bagan-Stats-All-Competitions,Male,2022,3122,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/5c7eb1c7.png
751,751,India Football Clubs,Mumbai-City,1ae5d154,https://fbref.com/en/squads/1ae5d154/2022-2023/all_comps/Mumbai-City-Stats-All-Competitions,Male,2022,3123,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/1ae5d154.png
752,752,India Football Clubs,NEROCA,2a38baa5,https://fbref.com/en/squads/2a38baa5/2022-2023/all_comps/NEROCA-Stats-All-Competitions,Male,2022,3125,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2a38baa5.png
753,753,India Football Clubs,NorthEast-United,142886c3,https://fbref.com/en/squads/142886c3/2022-2023/all_comps/NorthEast-United-Stats-All-Competitions,Male,2022,3126,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/142886c3.png
754,754,India Football Clubs,Odisha,238b245d,https://fbref.com/en/squads/238b245d/2022-2023/all_comps/Odisha-Stats-All-Competitions,Male,2022,3127,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/238b245d.png
755,755,India Football Clubs,East-Bengal,366f89ff,https://fbref.com/en/squads/366f89ff/2022-2023/all_comps/East-Bengal-Stats-All-Competitions,Male,2022,3129,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/366f89ff.png
756,756,India Football Clubs,Rajasthan-United-FC,8bbd7a4d,https://fbref.com/en/squads/8bbd7a4d/2022-2023/all_comps/Rajasthan-United-FC-Stats-All-Competitions,Male,2022,3130,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/8bbd7a4d.png
757,757,India Football Clubs,Real-Kashmir,d344b030,https://fbref.com/en/squads/d344b030/2022-2023/all_comps/Real-Kashmir-Stats-All-Competitions,Male,2022,3132,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/d344b030.png
758,758,India Football Clubs,Sreenidi-Deccan-FC,3a030a2c,https://fbref.com/en/squads/3a030a2c/2022-2023/all_comps/Sreenidi-Deccan-FC-Stats-All-Competitions,Male,2022,3137,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3a030a2c.png
759,759,India Football Clubs,Sudeva-Delhi,2a46827b,https://fbref.com/en/squads/2a46827b/2022-2023/all_comps/Sudeva-Delhi-Stats-All-Competitions,Male,2022,3138,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2a46827b.png
760,760,India Football Clubs,TRAU-FC,9a1cbee5,https://fbref.com/en/squads/9a1cbee5/2022-2023/all_comps/TRAU-FC-Stats-All-Competitions,Male,2022,3139,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/9a1cbee5.png
761,761,IR Iran Football Clubs,Aluminium-Arak,0e85b362,https://fbref.com/en/squads/0e85b362/2022-2023/all_comps/Aluminium-Arak-Stats-All-Competitions,Male,2022,3141,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/0e85b362.png
762,762,IR Iran Football Clubs,Esteghlal,fe550dbf,https://fbref.com/en/squads/fe550dbf/2022-2023/all_comps/Esteghlal-Stats-All-Competitions,Male,2022,3144,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/fe550dbf.png
763,763,IR Iran Football Clubs,Nassaji-Mazandaran,2c45d10e,https://fbref.com/en/squads/2c45d10e/2022-2023/all_comps/Nassaji-Mazandaran-Stats-All-Competitions,Male,2022,3146,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2c45d10e.png
764,764,IR Iran Football Clubs,Foolad,aa3eb1d3,https://fbref.com/en/squads/aa3eb1d3/2022-2023/all_comps/Foolad-Stats-All-Competitions,Male,2022,3148,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/aa3eb1d3.png
765,765,IR Iran Football Clubs,Gol-Gohar-FC,2f5578dd,https://fbref.com/en/squads/2f5578dd/2022-2023/all_comps/Gol-Gohar-FC-Stats-All-Competitions,Male,2022,3149,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/2f5578dd.png
766,766,IR Iran Football Clubs,Malavan,e4ec7ab0,https://fbref.com/en/squads/e4ec7ab0/2022-2023/all_comps/Malavan-Stats-All-Competitions,Male,2022,3152,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e4ec7ab0.png
767,767,IR Iran Football Clubs,Mes-Rafsanjan,971f2157,https://fbref.com/en/squads/971f2157/2022-2023/all_comps/Mes-Rafsanjan-Stats-All-Competitions,Male,2022,3153,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/971f2157.png
768,768,IR Iran Football Clubs,Naft-Masjed-Soleyman,3e358749,https://fbref.com/en/squads/3e358749/2022-2023/all_comps/Naft-Masjed-Soleyman-Stats-All-Competitions,Male,2022,3154,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/3e358749.png
769,769,IR Iran Football Clubs,Paykan,c659a2f9,https://fbref.com/en/squads/c659a2f9/2022-2023/all_comps/Paykan-Stats-All-Competitions,Male,2022,3157,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/c659a2f9.png
770,770,IR Iran Football Clubs,Persepolis,95f42e44,https://fbref.com/en/squads/95f42e44/2022-2023/all_comps/Persepolis-Stats-All-Competitions,Male,2022,3158,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/95f42e44.png
771,771,IR Iran Football Clubs,Sanat-Mes-Kerman,6a697a4b,https://fbref.com/en/squads/6a697a4b/2022-2023/all_comps/Sanat-Mes-Kerman-Stats-All-Competitions,Male,2022,3162,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/6a697a4b.png
772,772,IR Iran Football Clubs,Sanat-Naft-Abadan,9fc3b195,https://fbref.com/en/squads/9fc3b195/2022-2023/all_comps/Sanat-Naft-Abadan-Stats-All-Competitions,Male,2022,3163,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/9fc3b195.png
773,773,IR Iran Football Clubs,Sepahan,e39cf61a,https://fbref.com/en/squads/e39cf61a/2022-2023/all_comps/Sepahan-Stats-All-Competitions,Male,2022,3164,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/e39cf61a.png
774,774,IR Iran Football Clubs,SorkhPooshan-FC,4d1044b8,https://fbref.com/en/squads/4d1044b8/2022-2023/all_comps/SorkhPooshan-FC-Stats-All-Competitions,Male,2022,3168,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/4d1044b8.png
775,775,IR Iran Football Clubs,Tractor,0230c3aa,https://fbref.com/en/squads/0230c3aa/2022-2023/all_comps/Tractor-Stats-All-Competitions,Male,2022,3169,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/0230c3aa.png
776,776,IR Iran Football Clubs,Zob-Ahan,f8106fc0,https://fbref.com/en/squads/f8106fc0/2022-2023/all_comps/Zob-Ahan-Stats-All-Competitions,Male,2022,3170,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/f8106fc0.png
777,777,Israel Football Clubs,Hapoel-Beer-Sheva-FC,133013ee,https://fbref.com/en/squads/133013ee/2022-2023/all_comps/Hapoel-Beer-Sheva-FC-Stats-All-Competitions,Male,2022,3178,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/133013ee.png
778,778,Israel Football Clubs,Maccabi-Haifa-FC,187832f5,https://fbref.com/en/squads/187832f5/2022-2023/all_comps/Maccabi-Haifa-FC-Stats-All-Competitions,Male,2022,3184,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/187832f5.png
779,779,Italy Football Clubs,Milan-Women,54da9a57,https://fbref.com/en/squads/54da9a57/2022-2023/all_comps/Milan-Women-Stats-All-Competitions,Female,2022,3195,http://cdn.ssref.net/scripts/image_resize.cgi?min=200&url=https://cdn.ssref.net/req/202309261/tlogo/fb/54da9a57.png
