,Unnamed: 0,Player,Nation,Pos,Age,Playing Time - MP,Playing Time - Starts,Playing Time - Min,Playing Time - 90s,Performance - Gls,Performance - Ast,Performance - G+A,Performance - G-PK,Performance - PK,Performance - PKatt,Performance - CrdY,Performance - CrdR,Expected - xG,Expected - npxG,Expected - xAG,Expected - npxG+xAG,Progression - PrgC,Progression - PrgP,Progression - PrgR,Per 90 Minutes - Gls,Per 90 Minutes - Ast,Per 90 Minutes - G+A,Per 90 Minutes - G-PK,Per 90 Minutes - G+A-PK,Per 90 Minutes - xG,Per 90 Minutes - xAG,Per 90 Minutes - xG+xAG,Per 90 Minutes - npxG,Per 90 Minutes - npxG+xAG,Matches,team,MP,country_full_name
3521,3521,Almudena Rivero,null,"DF,MF",20.0,,5,533.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,2.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Sevilla-Women,15.0,null
3522,3522,Nazareth Martín,null,DF,20.0,,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sevilla-Women,3.0,null
3523,3523,Amparito,null,DF,25.0,,0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sevilla-Women,6.0,null
3524,3524,Ornella María Vignola,ESP,"FW,MF",17.0,,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.09,0.86,0.95,0.09,0.95,Matches,Sevilla-Women,4.0,Spain
3525,3525,Eli del Estal,null,FW,29.0,,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sevilla-Women,2.0,null
3526,3526,Alba Cerrato,null,MF,,,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sevilla-Women,1.0,null
3527,3527,Squad Total,null,nan,27.3,,330,2700.0,30.0,44.0,30.0,74.0,41.0,3.0,6.0,46.0,6.0,43.7,39.0,28.4,67.4,407.0,914.0,897.0,1.47,1.0,2.47,1.37,2.37,1.46,0.95,2.41,1.3,2.25,,Sevilla-Women,30.0,null
3528,3528,Opponent Total,null,nan,25.3,,330,2700.0,30.0,42.0,31.0,73.0,38.0,4.0,7.0,55.0,1.0,40.4,35.1,26.6,61.6,497.0,1282.0,1262.0,1.4,1.03,2.43,1.27,2.3,1.35,0.89,2.23,1.17,2.05,,Sevilla-Women,30.0,null
3529,3529,Patricia Ojeda,null,DF,31.0,29.0,29,2610.0,29.0,2.0,1.0,3.0,1.0,1.0,1.0,5.0,0.0,1.8,1.0,0.6,1.6,14.0,36.0,10.0,0.07,0.03,0.1,0.03,0.07,0.06,0.02,0.08,0.03,0.05,Matches,Sporting-de-Huelva,,null
3530,3530,Sandra Castelló,null,MF,28.0,29.0,29,2568.0,28.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.4,1.4,0.7,2.1,12.0,92.0,45.0,0.04,0.0,0.04,0.04,0.04,0.05,0.03,0.07,0.05,0.07,Matches,Sporting-de-Huelva,,null
3531,3531,Amanda Edgren,SWE,"FW,MF",28.0,28.0,25,2073.0,23.0,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,4.4,4.4,1.6,5.9,28.0,65.0,114.0,0.09,0.09,0.17,0.09,0.17,0.19,0.07,0.26,0.19,0.26,Matches,Sporting-de-Huelva,,Sweden
3532,3532,Laia Ballesté,null,DF,22.0,22.0,21,1851.0,20.6,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.1,0.3,0.3,0.6,5.0,21.0,1.0,0.1,0.0,0.1,0.05,0.05,0.05,0.02,0.07,0.01,0.03,Matches,Sporting-de-Huelva,,null
3533,3533,Athena Kuehn,USA,"DF,MF",23.0,22.0,21,1734.0,19.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.3,0.5,13.0,40.0,15.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.02,Matches,Sporting-de-Huelva,,United States
3534,3534,Patrycja Balcerzak,POL,"DF,MF",28.0,24.0,20,1802.0,20.0,2.0,0.0,2.0,2.0,0.0,0.0,6.0,0.0,0.8,0.8,0.2,0.9,4.0,51.0,10.0,0.1,0.0,0.1,0.1,0.1,0.04,0.01,0.05,0.04,0.05,Matches,Sporting-de-Huelva,,Poland
3535,3535,Raiderlin Carrasco,VEN,DF,20.0,26.0,19,1767.0,19.6,0.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,1.5,1.7,21.0,50.0,36.0,0.0,0.15,0.15,0.0,0.15,0.01,0.08,0.09,0.01,0.09,Matches,Sporting-de-Huelva,,"Venezuela, Bolivarian Republic of"
3536,3536,Patrícia Hmírová,SVK,"FW,MF",28.0,27.0,19,1720.0,19.1,3.0,2.0,5.0,1.0,2.0,2.0,3.0,0.0,2.8,1.2,1.8,3.0,18.0,33.0,80.0,0.16,0.1,0.26,0.05,0.16,0.15,0.09,0.24,0.06,0.16,Matches,Sporting-de-Huelva,,Slovakia
3537,3537,María Ruíz,null,"FW,MF",21.0,23.0,17,1565.0,17.4,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.5,1.5,1.5,3.0,15.0,31.0,69.0,0.12,0.12,0.23,0.12,0.23,0.09,0.09,0.17,0.09,0.17,Matches,Sporting-de-Huelva,,null
3538,3538,Paula Romero,null,DF,24.0,22.0,16,1446.0,16.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.7,0.7,13.0,47.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches,Sporting-de-Huelva,,null
3539,3539,Chelsea Ashurst,null,GK,32.0,16.0,16,1440.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sporting-de-Huelva,,null
3540,3540,Ana Carolina,BRA,DF,31.0,17.0,15,1265.0,14.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.7,0.0,17.0,1.0,0.07,0.0,0.07,0.07,0.07,0.05,0.0,0.05,0.05,0.05,Matches,Sporting-de-Huelva,,Brazil
3541,3541,Sofia Hagman,SWE,"FW,MF",25.0,24.0,14,1368.0,15.2,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.9,0.9,1.2,2.1,8.0,50.0,51.0,0.07,0.07,0.13,0.07,0.13,0.06,0.08,0.14,0.06,0.14,Matches,Sporting-de-Huelva,,Sweden
3542,3542,Zala Meršnik,SVN,GK,21.0,14.0,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sporting-de-Huelva,,Slovenia
3543,3543,Vanesa Santana,ARG,MF,31.0,16.0,12,1001.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2,0.2,0.1,0.3,1.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.02,0.03,Matches,Sporting-de-Huelva,,Argentina
3544,3544,Ana de Teresa,null,FW,20.0,20.0,11,828.0,9.2,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.6,1.6,0.5,2.1,5.0,15.0,32.0,0.22,0.0,0.22,0.22,0.22,0.18,0.05,0.23,0.18,0.23,Matches,Sporting-de-Huelva,,null
3545,3545,Berglind Rós Ágústsdóttir,ISL,FW,27.0,13.0,8,739.0,8.2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.9,2.4,3.0,11.0,33.0,0.12,0.0,0.12,0.12,0.12,0.19,0.11,0.3,0.19,0.3,Matches,Sporting-de-Huelva,,Iceland
3546,3546,Therese Simonsson,SWE,"FW,MF",24.0,11.0,8,667.0,7.4,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,14.0,10.0,40.0,0.13,0.13,0.27,0.13,0.27,0.03,0.03,0.06,0.03,0.06,Matches,Sporting-de-Huelva,,Sweden
3547,3547,Bárbara López,null,"FW,MF",16.0,27.0,6,952.0,10.6,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.6,1.6,1.4,3.0,18.0,24.0,55.0,0.09,0.28,0.38,0.09,0.38,0.15,0.13,0.28,0.15,0.28,Matches,Sporting-de-Huelva,,null
3548,3548,Stefanie da Eira,CHE,FW,29.0,6.0,4,348.0,3.9,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,1.0,9.0,9.0,0.52,0.0,0.52,0.52,0.52,0.2,0.01,0.21,0.2,0.21,Matches,Sporting-de-Huelva,,Switzerland
3549,3549,Mariah Lee,USA,FW,26.0,5.0,4,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Matches,Sporting-de-Huelva,,United States
3550,3550,Laura Blasco,null,"DF,MF",19.0,5.0,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.2,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,Sporting-de-Huelva,,null
3551,3551,Cristina Gey,null,"FW,MF",23.0,9.0,1,171.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.9,4.0,6.0,4.0,0.53,0.0,0.53,0.53,0.53,0.44,0.01,0.45,0.44,0.45,Matches,Sporting-de-Huelva,,null
3552,3552,Eva Cintado,null,FW,,1.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sporting-de-Huelva,,null
3553,3553,Squad Total,null,nan,26.3,30.0,330,2700.0,30.0,24.0,15.0,39.0,20.0,4.0,4.0,45.0,3.0,23.0,19.8,13.7,33.5,203.0,651.0,636.0,0.8,0.5,1.3,0.67,1.17,0.77,0.46,1.22,0.66,1.12,,Sporting-de-Huelva,,null
3554,3554,Opponent Total,null,nan,25.5,30.0,330,2700.0,30.0,53.0,38.0,91.0,51.0,2.0,2.0,38.0,2.0,57.5,56.3,43.0,99.3,469.0,1300.0,1277.0,1.77,1.27,3.03,1.7,2.97,1.92,1.43,3.35,1.88,3.31,,Sporting-de-Huelva,,null
3555,3555,Raquel Peña,ESP,DF,33.0,27.0,27,2345.0,26.1,4.0,7.0,11.0,0.0,4.0,5.0,5.0,0.0,5.3,1.3,4.1,5.4,39.0,91.0,74.0,0.15,0.27,0.42,0.0,0.27,0.2,0.16,0.36,0.05,0.21,Matches,UDG-Tenerife,,Spain
3556,3556,Paola Hernández,null,"FW,MF",20.0,30.0,25,2077.0,23.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.4,1.4,2.5,3.9,21.0,78.0,51.0,0.04,0.09,0.13,0.04,0.13,0.06,0.11,0.17,0.06,0.17,Matches,UDG-Tenerife,,null
3557,3557,Patricia Gavira,null,DF,33.0,23.0,23,2069.0,23.0,2.0,0.0,2.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,0.2,1.2,9.0,50.0,3.0,0.09,0.0,0.09,0.09,0.09,0.04,0.01,0.05,0.04,0.05,Matches,UDG-Tenerife,,null
3558,3558,Ange N'Guessan,CIV,"FW,MF",31.0,29.0,23,2035.0,22.6,2.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,4.8,4.8,3.0,7.9,70.0,43.0,151.0,0.09,0.18,0.27,0.09,0.27,0.21,0.13,0.35,0.21,0.35,Matches,UDG-Tenerife,,Côte d'Ivoire
3559,3559,Natalia Ramos,ESP,MF,23.0,28.0,22,2044.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,0.6,1.2,8.0,76.0,8.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.03,0.05,Matches,UDG-Tenerife,,Spain
3560,3560,Jassina Blom,BEL,FW,27.0,28.0,22,1698.0,18.9,9.0,1.0,10.0,8.0,1.0,1.0,4.0,0.0,6.9,6.1,0.9,7.1,25.0,37.0,92.0,0.48,0.05,0.53,0.42,0.48,0.37,0.05,0.42,0.33,0.37,Matches,UDG-Tenerife,,Belgium
3561,3561,Claudia Blanco,null,"DF,FW",25.0,27.0,20,1761.0,19.6,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.6,1.6,1.8,3.5,24.0,57.0,57.0,0.15,0.0,0.15,0.15,0.15,0.08,0.09,0.18,0.08,0.18,Matches,UDG-Tenerife,,null
3562,3562,María José Pérez,ESP,"FW,MF",38.0,30.0,19,1623.0,18.0,7.0,1.0,8.0,7.0,0.0,0.0,3.0,0.0,4.0,4.0,0.9,4.9,25.0,53.0,110.0,0.39,0.06,0.44,0.39,0.44,0.22,0.05,0.27,0.22,0.27,Matches,UDG-Tenerife,,Spain
3563,3563,Claire Falknor,USA,MF,29.0,24.0,19,1516.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,1.6,0.7,2.3,6.0,57.0,24.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.14,0.1,0.14,Matches,UDG-Tenerife,,United States
3564,3564,Andrea Marrero,null,DF,25.0,25.0,18,1698.0,18.9,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,0.2,0.7,1.0,29.0,1.0,0.05,0.0,0.05,0.05,0.05,0.03,0.01,0.04,0.03,0.04,Matches,UDG-Tenerife,,null
3565,3565,Thaís Ferreira,BRA,"DF,MF",26.0,16.0,16,1409.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.2,1.2,0.0,1.3,5.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,Matches,UDG-Tenerife,,Brazil
3566,3566,María Estella,null,DF,28.0,22.0,15,1409.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,8.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.07,0.03,0.07,Matches,UDG-Tenerife,,null
3567,3567,Gift Monday,NGA,"FW,MF",20.0,19.0,15,1340.0,14.9,3.0,3.0,6.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,1.3,4.7,34.0,25.0,91.0,0.2,0.2,0.4,0.2,0.4,0.23,0.09,0.32,0.23,0.32,Matches,UDG-Tenerife,,Nigeria
3568,3568,Noelia Ramos,ESP,GK,23.0,14.0,14,1260.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UDG-Tenerife,,Spain
3569,3569,Aline,BRA,GK,33.0,11.0,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Matches,UDG-Tenerife,,Brazil
3570,3570,Yerliane Moreno,VEN,MF,21.0,14.0,10,820.0,9.1,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.5,0.5,0.4,0.9,3.0,41.0,16.0,0.0,0.11,0.11,0.0,0.11,0.06,0.04,0.1,0.06,0.1,Matches,UDG-Tenerife,,"Venezuela, Bolivarian Republic of"
3571,3571,Sandra Hernández,ESP,MF,25.0,7.0,5,505.0,5.6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,0.0,15.0,9.0,0.0,0.18,0.18,0.0,0.18,0.02,0.07,0.08,0.02,0.08,Matches,UDG-Tenerife,,Spain
3572,3572,Nayluisa Cáceres,VEN,GK,22.0,5.0,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UDG-Tenerife,,"Venezuela, Bolivarian Republic of"
3573,3573,Sara López,null,DF,20.0,8.0,4,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.4,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.06,0.08,0.01,0.08,Matches,UDG-Tenerife,,null
3574,3574,Silvia Doblado,ESP,MF,35.0,18.0,4,449.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,2.0,18.0,10.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,Matches,UDG-Tenerife,,Spain
3575,3575,Verónica Herrera,VEN,DF,22.0,5.0,4,374.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.5,2.0,11.0,0.0,0.24,0.0,0.24,0.24,0.24,0.1,0.01,0.11,0.1,0.11,Matches,UDG-Tenerife,,"Venezuela, Bolivarian Republic of"
3576,3576,Javiera Toro,CHL,"DF,FW",24.0,12.0,2,319.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,Matches,UDG-Tenerife,,Chile
3577,3577,Aleksandra Zaremba,null,"DF,MF",21.0,5.0,2,198.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,3.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.08,Matches,UDG-Tenerife,,null
3578,3578,Laura Ortega,null,"FW,MF",24.0,4.0,2,154.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.18,0.04,0.22,0.18,0.22,Matches,UDG-Tenerife,,null
3579,3579,Colette Nzdana,null,"DF,FW",22.0,7.0,1,155.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches,UDG-Tenerife,,null
3580,3580,Gisela Robledo,COL,"FW,MF",19.0,2.0,1,116.0,1.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,4.0,2.0,5.0,0.78,0.0,0.78,0.78,0.78,0.28,0.03,0.31,0.28,0.31,Matches,UDG-Tenerife,,Colombia
3581,3581,María Portolés,null,DF,19.0,1.0,1,71.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UDG-Tenerife,,null
3582,3582,Sydny Nasello,null,"FW,MF",22.0,8.0,0,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,0.7,1.4,6.0,4.0,12.0,0.0,0.5,0.5,0.0,0.5,0.34,0.37,0.71,0.34,0.71,Matches,UDG-Tenerife,,null
3583,3583,Giovaninha,BRA,FW,19.0,3.0,0,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,UDG-Tenerife,,Brazil
3584,3584,Encarni,null,MF,20.0,2.0,0,37.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UDG-Tenerife,,null
3585,3585,Lara González,null,MF,19.0,1.0,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Matches,UDG-Tenerife,,null
3586,3586,Arminda Díaz,null,DF,19.0,1.0,0,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.46,0.0,0.46,Matches,UDG-Tenerife,,null
3587,3587,Marta Estupiñán,null,"FW,MF",21.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,UDG-Tenerife,,null
3588,3588,Squad Total,null,nan,27.5,30.0,330,2700.0,30.0,34.0,21.0,55.0,29.0,5.0,6.0,55.0,3.0,34.7,30.6,19.6,50.2,305.0,781.0,766.0,1.13,0.7,1.83,0.97,1.67,1.16,0.65,1.81,1.02,1.67,,UDG-Tenerife,,null
3589,3589,Opponent Total,null,nan,25.3,30.0,330,2700.0,30.0,41.0,24.0,65.0,39.0,2.0,3.0,69.0,3.0,34.9,32.5,23.4,55.9,316.0,959.0,949.0,1.37,0.8,2.17,1.3,2.1,1.16,0.78,1.94,1.08,1.86,,UDG-Tenerife,,null
3590,3590,Marta Carro,ESP,"DF,MF",31.0,28.0,27,2385.0,26.5,4.0,0.0,4.0,4.0,0.0,1.0,3.0,0.0,4.5,3.7,0.2,3.9,13.0,100.0,25.0,0.15,0.0,0.15,0.15,0.15,0.17,0.01,0.18,0.14,0.15,Matches,Valencia-Women,,Spain
3591,3591,Fiamma,ESP,MF,18.0,29.0,27,2327.0,25.9,3.0,6.0,9.0,3.0,0.0,1.0,2.0,0.0,4.6,3.8,3.0,6.9,38.0,121.0,94.0,0.12,0.23,0.35,0.12,0.35,0.18,0.12,0.3,0.15,0.27,Matches,Valencia-Women,,Spain
3592,3592,Macarena Portales,ESP,"FW,MF",23.0,29.0,26,2365.0,26.3,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,2.9,2.9,3.8,6.7,93.0,86.0,183.0,0.15,0.11,0.27,0.15,0.27,0.11,0.14,0.26,0.11,0.26,Matches,Valencia-Women,,Spain
3593,3593,Enith Salón,ESP,GK,20.0,26.0,26,2340.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Valencia-Women,,Spain
3594,3594,Berta Pujadas,ESP,DF,22.0,27.0,26,2330.0,25.9,4.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,1.0,1.0,0.3,1.3,21.0,51.0,7.0,0.15,0.0,0.15,0.15,0.15,0.04,0.01,0.05,0.04,0.05,Matches,Valencia-Women,,Spain
3595,3595,Ana Marcos,ESP,FW,22.0,29.0,25,2290.0,25.4,9.0,0.0,9.0,8.0,1.0,3.0,1.0,0.0,10.9,8.6,1.2,9.8,24.0,46.0,99.0,0.35,0.0,0.35,0.31,0.31,0.43,0.05,0.48,0.34,0.38,Matches,Valencia-Women,,Spain
3596,3596,Asun Martínez,null,FW,20.0,29.0,23,2072.0,23.0,4.0,5.0,9.0,4.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8,5.6,68.0,35.0,170.0,0.17,0.22,0.39,0.17,0.39,0.12,0.12,0.24,0.12,0.24,Matches,Valencia-Women,,null
3597,3597,Anna Torroda,ESP,MF,22.0,27.0,22,1871.0,20.8,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,2.2,2.9,2.0,96.0,23.0,0.05,0.1,0.14,0.05,0.14,0.03,0.11,0.14,0.03,0.14,Matches,Valencia-Women,,Spain
3598,3598,Kerlly Real,ECU,DF,23.0,23.0,22,1845.0,20.5,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.3,1.3,1.1,2.4,16.0,50.0,31.0,0.05,0.05,0.1,0.05,0.1,0.06,0.05,0.12,0.06,0.12,Matches,Valencia-Women,,Ecuador
3599,3599,Beatriz Beltrán,null,DF,24.0,22.0,20,1611.0,17.9,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,1.7,2.1,33.0,70.0,38.0,0.0,0.06,0.06,0.0,0.06,0.03,0.09,0.12,0.03,0.12,Matches,Valencia-Women,,null
3600,3600,María Molina,null,DF,22.0,23.0,18,1565.0,17.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.4,0.4,0.3,0.7,9.0,35.0,11.0,0.0,0.06,0.06,0.0,0.06,0.02,0.02,0.04,0.02,0.04,Matches,Valencia-Women,,null
3601,3601,Pauleta,null,"DF,MF",24.0,29.0,17,1473.0,16.4,1.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.5,0.7,1.2,1.9,29.0,48.0,54.0,0.06,0.0,0.06,0.06,0.06,0.09,0.07,0.16,0.04,0.11,Matches,Valencia-Women,,null
3602,3602,Sandra García,ESP,"DF,MF",36.0,13.0,10,853.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.1,0.6,1.0,23.0,11.0,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06,Matches,Valencia-Women,,Spain
3603,3603,Ivonne Chacón,COL,"FW,MF",24.0,26.0,9,1009.0,11.2,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,2.1,2.1,0.7,2.8,21.0,17.0,62.0,0.18,0.0,0.18,0.18,0.18,0.18,0.06,0.25,0.18,0.25,Matches,Valencia-Women,,Colombia
3604,3604,María Jiménez,null,DF,21.0,10.0,7,655.0,7.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.0,0.9,0.0,14.0,0.0,0.14,0.0,0.14,0.14,0.14,0.13,0.0,0.13,0.13,0.13,Matches,Valencia-Women,,null
3605,3605,Ainhoa Alguacil,null,"FW,MF",16.0,20.0,6,661.0,7.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,1.1,16.0,43.0,35.0,0.0,0.27,0.27,0.0,0.27,0.04,0.11,0.15,0.04,0.15,Matches,Valencia-Women,,null
